api_uri,crp_id,cspan_id,district,domain,dw_nominate,facebook_account,first_name,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,leadership_role,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,seniority,state,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id
https://api.propublica.org/congress/v1/members/C001090.json,N00034128,79865,17,cartwright.house.gov,,CongressmanMattCartwright,Matt,/m/0j_6b9d,412571,21358,C001090,,true,Cartwright,,,1,0.53,2018,ocd-division/country:us/state:pa/cd:17,,D,202-225-5546,http://cartwright.house.gov/rss.xml,6,PA,0,187,RepCartwright,http://cartwright.house.gov,94.62,136236
https://api.propublica.org/congress/v1/members/C001091.json,N00033316,63974,20,castro.house.gov,,326420614138023,Joaquín,/m/0bmclg,412576,21362,C001091,,true,Castro,,,3,1.60,2018,ocd-division/country:us/state:tx/cd:20,,D,202-225-3236,https://castro.house.gov/rss.xml,6,TX,0,187,JoaquinCastrotx,https://castro.house.gov,96.20,49227
https://api.propublica.org/congress/v1/members/C001092.json,N00001285,94144,27,chriscollins.house.gov,,RepChrisCollins,Chris,/m/03cv81x,412563,21345,C001092,,true,Collins,,,30,16.04,2018,ocd-division/country:us/state:ny/cd:27,,R,202-225-5265,https://chriscollins.house.gov/rss.xml,6,NY,0,187,RepChrisCollins,https://chriscollins.house.gov,98.73,139770
https://api.propublica.org/congress/v1/members/C001093.json,N00033518,79719,9,dougcollins.house.gov,,RepresentativeDougCollins,Doug,/m/04qywk,412531,21323,C001093,,true,Collins,,,1,0.53,2018,ocd-division/country:us/state:ga/cd:9,,R,202-225-9893,https://dougcollins.house.gov/rss/press-releases.xml,6,GA,0,187,RepDougCollins,https://dougcollins.house.gov,97.31,67851
https://api.propublica.org/congress/v1/members/C001094.json,N00034224,68278,8,cook.house.gov,,RepPaulCook,Paul,/m/0djsxj,412513,21305,C001094,,true,Cook,,,0,0.00,2018,ocd-division/country:us/state:ca/cd:8,,R,202-225-5861,http://cook.house.gov/rss.xml,6,CA,0,187,RepPaulCook,http://cook.house.gov,98.40,58121
https://api.propublica.org/congress/v1/members/C001096.json,N00004614,7600,1,cramer.house.gov,,CongressmanKevinCramer,Kevin,/m/02rhrnw,412555,21350,C001096,,true,Cramer,,,2,1.07,2018,ocd-division/country:us/state:nd/cd:1,,R,202-225-2611,http://cramer.house.gov/rss.xml,6,ND,0,187,RepKevinCramer,http://cramer.house.gov,98.92,444
https://api.propublica.org/congress/v1/members/C001097.json,N00033373,63934,29,cardenas.house.gov,,repcardenas,Tony,/m/0cgzsw,412517,21309,C001097,,true,Cardenas,,,1,0.53,2018,ocd-division/country:us/state:ca/cd:29,,D,202-225-6131,https://cardenas.house.gov/rss.xml,6,CA,0,187,RepCardenas,https://cardenas.house.gov,96.24,9754
https://api.propublica.org/congress/v1/members/C001101.json,N00035278,73178,5,katherineclark.house.gov,,CongresswomanClark,Katherine,/m/0fpjc8b,412600,21375,C001101,,true,Clark,,,14,7.49,2018,ocd-division/country:us/state:ma/cd:5,,D,202-225-2836,,6,MA,0,187,RepKClark,https://katherineclark.house.gov,95.95,35858
https://api.propublica.org/congress/v1/members/C001103.json,N00035346,76158,1,buddycarter.house.gov,,congressmanbuddycarter,Buddy,/m/0w32xj9,412622,21513,C001103,,true,Carter,,,6,3.21,2018,ocd-division/country:us/state:ga/cd:1,,R,202-225-5831,,4,GA,0,187,RepBuddyCarter,http://buddycarter.house.gov,96.69,32085
https://api.propublica.org/congress/v1/members/C001105.json,N00036023,57186,10,,,RepBarbaraComstock,Barbara,/m/02890yr,412658,21555,C001105,,true,Comstock,,,5,2.67,2018,ocd-division/country:us/state:va/cd:10,,R,202-225-5136,https://comstock.house.gov/rss.xml,4,VA,0,187,RepComstock,https://comstock.house.gov,98.90,112252
https://api.propublica.org/congress/v1/members/C001106.json,N00031064,95125,6,,,CongressmanRyanCostello,Ryan,/m/0127dxsz,412651,21547,C001106,,true,Costello,,,1,0.53,2018,ocd-division/country:us/state:pa/cd:6,,R,202-225-4315,https://costello.house.gov/rss.xml,4,PA,0,187,RepRyanCostello,https://costello.house.gov,96.77,133557
https://api.propublica.org/congress/v1/members/C001107.json,N00035403,70472,26,curbelo.house.gov,,repcurbelo,Carlos,/m/0127nzmk,412621,21512,C001107,,true,Curbelo,,,4,2.14,2018,ocd-division/country:us/state:fl/cd:26,,R,202-225-2778,,4,FL,0,187,RepCurbelo,http://curbelo.house.gov,87.98,137676
https://api.propublica.org/congress/v1/members/C001108.json,N00038260,76619,1,comer.house.gov,,congressmancomer,James,/m/0j65cf0,412676,21565,C001108,,true,Comer,,,3,1.60,2018,ocd-division/country:us/state:ky/cd:1,,R,202-225-3115,,4,KY,0,187,,https://comer.house.gov,98.91,35169
https://api.propublica.org/congress/v1/members/C001109.json,N00035504,86147,1,cheney.house.gov,,replizcheney,Liz,/m/04slt0,412732,,C001109,,true,Cheney,,,0,0.00,2018,ocd-division/country:us/state:wy/cd:1,,R,202-225-2311,https://cheney.house.gov/rss.xml,2,WY,0,187,RepLizCheney,https://cheney.house.gov,98.93,145932
https://api.propublica.org/congress/v1/members/C001110.json,N00037260,46310,46,correa.house.gov,,,J.,,412688,,C001110,,true,Correa,,Luis,3,1.60,2018,ocd-division/country:us/state:ca/cd:46,,D,202-225-2965,,2,CA,0,187,,https://correa.house.gov,92.93,9732
https://api.propublica.org/congress/v1/members/C001111.json,N00002942,7960,13,crist.house.gov,,RepCharlieCrist,Charlie,/m/04jyvv,412697,,C001111,,true,Crist,,,4,2.14,2018,ocd-division/country:us/state:fl/cd:13,,D,202-225-5961,,2,FL,0,187,repcharliecrist,https://crist.house.gov,92.35,24311
https://api.propublica.org/congress/v1/members/C001112.json,N00037015,104728,24,carbajal.house.gov,,repsaludcarbajal,Salud,/g/11cmh_7rjt,412686,,C001112,,true,Carbajal,,,0,0.00,2018,ocd-division/country:us/state:ca/cd:24,,D,202-225-3601,https://carbajal.house.gov/rss.xml,2,CA,0,187,RepCarbajal,https://carbajal.house.gov,95.19,81569
https://api.propublica.org/congress/v1/members/D000096.json,N00004884,44325,7,www.davis.house.gov,,280757931935749,Danny,/m/0256k7,400093,29717,D000096,,true,Davis,,K.,23,12.30,2018,ocd-division/country:us/state:il/cd:7,,D,202-225-5006,https://davis.house.gov/rss/press-releases.xml,22,IL,0,187,RepDannyDavis,https://davis.house.gov,96.95,233
https://api.propublica.org/congress/v1/members/D000191.json,N00007781,6068,4,www.defazio.house.gov,,RepPeterDeFazio,Peter,/m/033ttx,400100,15410,D000191,,true,DeFazio,,A.,2,1.07,2018,ocd-division/country:us/state:or/cd:4,,D,202-225-6416,http://defazio.house.gov/rss.xml,32,OR,0,187,RepPeterDeFazio,http://defazio.house.gov,94.59,27037
https://api.propublica.org/congress/v1/members/D000197.json,N00006134,90293,1,degette.house.gov,,DianaDeGette,Diana,/m/024z95,400101,29710,D000197,,true,DeGette,,,2,1.07,2018,ocd-division/country:us/state:co/cd:1,,D,202-225-4431,http://degette.house.gov/rss.xml,22,CO,0,187,RepDianaDeGette,http://degette.house.gov,96.76,561
https://api.propublica.org/congress/v1/members/D000216.json,N00000615,19040,3,delauro.house.gov,,CongresswomanRosaDeLauro,Rosa,/m/024zn0,400103,29109,D000216,,true,DeLauro,,,1,0.53,2018,ocd-division/country:us/state:ct/cd:3,,D,202-225-3661,,28,CT,0,187,RosaDeLauro,https://delauro.house.gov,96.24,26788
https://api.propublica.org/congress/v1/members/D000399.json,N00006023,36810,35,doggett.house.gov,,lloyddoggett,Lloyd,/m/03flzn,400111,29571,D000399,,true,Doggett,,,2,1.07,2018,ocd-division/country:us/state:tx/cd:35,,D,202-225-4865,,24,TX,0,187,RepLloydDoggett,https://doggett.house.gov,96.22,21689
https://api.propublica.org/congress/v1/members/D000482.json,N00001373,36774,14,doyle.house.gov,,usrepmikedoyle,Mike,/m/03tqjg,400114,29561,D000482,,true,Doyle,,,1,0.53,2018,ocd-division/country:us/state:pa/cd:14,,D,202-225-2135,http://doyle.house.gov/rss.xml,24,PA,0,187,USRepMikeDoyle,http://doyle.house.gov,97.31,21853
https://api.propublica.org/congress/v1/members/D000533.json,N00003209,6114,2,duncan.house.gov,,CongressmanDuncan,John,/m/0450rl,400116,15455,D000533,,true,Duncan Jr.,,J.,4,2.14,2018,ocd-division/country:us/state:tn/cd:2,,R,202-225-5435,http://duncan.house.gov/rss.xml,32,TN,0,187,RepJohnDuncanJr,http://duncan.house.gov,93.44,27069
https://api.propublica.org/congress/v1/members/D000598.json,N00009604,85595,53,house.gov/susandavis,,RepSusanDavis,Susan,/m/024xs5,400097,20108,D000598,,true,Davis,,A.,22,11.76,2018,ocd-division/country:us/state:ca/cd:53,,D,202-225-2040,https://susandavis.house.gov/rss.xml,18,CA,0,187,RepSusanDavis,https://susandavis.house.gov,95.76,8168
https://api.propublica.org/congress/v1/members/D000600.json,N00025337,1003562,25,mariodiazbalart.house.gov,,mdiazbalart,Mario,/m/02536z,400108,20316,D000600,,true,Diaz-Balart,,,1,0.53,2018,ocd-division/country:us/state:fl/cd:25,,R,202-225-4211,http://mariodiazbalart.house.gov/rss.xml,16,FL,0,187,MarioDB,http://mariodiazbalart.house.gov,97.31,24312
https://api.propublica.org/congress/v1/members/D000604.json,N00026171,1011395,15,dent.house.gov,,CongressmanDent,Charlie,/m/04fcm3,400648,20526,D000604,,true,Dent,,,2,1.07,2018,ocd-division/country:us/state:pa/cd:15,,R,202-225-6411,http://dent.house.gov/?a=RSS.Feed,14,PA,0,187,RepCharlieDent,https://dent.house.gov,96.76,9121
https://api.propublica.org/congress/v1/members/D000610.json,N00031317,9267613,22,teddeutch.house.gov,,CongressmanTedDeutch,Ted,/m/03cg3qs,412385,20959,D000610,,true,Deutch,,,25,13.37,2018,ocd-division/country:us/state:fl/cd:22,,D,202-225-3001,http://teddeutch.house.gov/news/rss.aspx,10,FL,0,187,RepTedDeutch,http://teddeutch.house.gov,97.53,67151
https://api.propublica.org/congress/v1/members/D000612.json,N00031593,623287,10,denham.house.gov,,RepJeffDenham,Jeffrey,/m/02q4gng,412403,21109,D000612,,true,Denham,,,2,1.07,2018,ocd-division/country:us/state:ca/cd:10,,R,202-225-4540,,8,CA,0,187,RepJeffDenham,http://denham.house.gov,96.76,28769
https://api.propublica.org/congress/v1/members/D000614.json,N00030967,623570,7,duffy.house.gov,,RepSeanDuffy,Sean,/m/026m6hd,412488,21189,D000614,,true,Duffy,,,7,3.74,2018,ocd-division/country:us/state:wi/cd:7,,R,202-225-3365,https://duffy.house.gov/rss.xml,8,WI,0,187,RepSeanDuffy,https://duffy.house.gov,97.22,126238
https://api.propublica.org/congress/v1/members/D000615.json,N00030752,62713,3,jeffduncan.house.gov,,RepJeffDuncan,Jeffrey,/m/0ddgp1k,412472,21174,D000615,,true,Duncan,,,16,8.56,2018,ocd-division/country:us/state:sc/cd:3,,R,202-225-5301,http://jeffduncan.house.gov/rss.xml,8,SC,0,187,RepJeffDuncan,http://jeffduncan.house.gov,98.25,47967
https://api.propublica.org/congress/v1/members/D000616.json,N00030957,623517,4,desjarlais.house.gov,,ScottDesJarlaisTN04,Scott,/m/09k4h2_,412477,21179,D000616,,true,DesJarlais,,,7,3.74,2018,ocd-division/country:us/state:tn/cd:4,,R,202-225-6831,https://desjarlais.house.gov/rss.xml,8,TN,0,187,DesJarlaisTN04,https://desjarlais.house.gov,97.78,123473
https://api.propublica.org/congress/v1/members/D000617.json,N00030693,1033929,1,delbene.house.gov,,RepDelBene,Suzan,/m/05p0dnk,412505,31101,D000617,,true,DelBene,,K.,2,1.07,2018,ocd-division/country:us/state:wa/cd:1,,D,202-225-6311,https://delbene.house.gov/rss.xml,8,WA,0,187,RepDelBene,https://delbene.house.gov,95.14,126272
https://api.propublica.org/congress/v1/members/D000619.json,N00034784,68337,13,rodneydavis.house.gov,,RepRodneyDavis,Rodney,/m/0jwttjt,412536,21328,D000619,,true,Davis,,,8,4.28,2018,ocd-division/country:us/state:il/cd:13,,R,202-225-2371,,6,IL,0,187,RodneyDavis,http://rodneydavis.house.gov,97.21,9622
https://api.propublica.org/congress/v1/members/D000620.json,N00033897,68432,6,delaney.house.gov,,congressmanjohndelaney,John,/m/09g8h5d,412544,21334,D000620,,true,Delaney,,,4,2.14,2018,ocd-division/country:us/state:md/cd:6,,D,202-225-2721,http://delaney.house.gov/rss.xml,6,MD,0,187,RepJohnDelaney,http://delaney.house.gov,94.54,135143
https://api.propublica.org/congress/v1/members/D000621.json,N00034746,79744,6,desantis.house.gov,,RepDeSantis,Ron,/m/0l8mn35,412526,21318,D000621,,true,DeSantis,,,0,0.00,2018,ocd-division/country:us/state:fl/cd:6,,R,202-225-2706,,2,FL,0,187,RepDeSantis,http://desantis.house.gov,97.33,137630
https://api.propublica.org/congress/v1/members/D000623.json,N00030709,61736,11,,,RepMarkDeSaulnier,Mark,/m/0289gkw,412613,21504,D000623,,true,DeSaulnier,,,2,1.07,2018,ocd-division/country:us/state:ca/cd:11,,D,202-225-2095,https://desaulnier.house.gov/rss.xml,4,CA,0,187,RepDeSaulnier,https://desaulnier.house.gov,96.22,
https://api.propublica.org/congress/v1/members/D000624.json,N00036149,20818,12,,,RepDebbieDingell,Debbie,/m/03m4188,412637,21529,D000624,,true,Dingell,,,6,3.21,2018,ocd-division/country:us/state:mi/cd:12,,D,202-225-4071,https://debbiedingell.house.gov/rss.xml,4,MI,0,187,RepDebDingell,https://debbiedingell.house.gov,97.79,152482
https://api.propublica.org/congress/v1/members/D000625.json,N00036928,74763,11,donovan.house.gov,,RepDanDonovan,Daniel,/m/0c036qd,412672,,D000625,,true,Donovan,,M.,0,0.00,2018,ocd-division/country:us/state:ny/cd:11,,R,202-225-3371,https://donovan.house.gov/rss.xml,4,NY,0,187,RepDanDonovan,https://donovan.house.gov,96.79,127760
https://api.propublica.org/congress/v1/members/D000626.json,N00038767,102555,8,davidson.house.gov,,CongressmanWarrenDavidson,Warren,warren+davidson,412675,21564,D000626,,true,Davidson,,,2,1.07,2018,ocd-division/country:us/state:oh/cd:8,,R,202-225-6205,,4,OH,0,187,WarrenDavidson,https://davidson.house.gov,98.38,166760
https://api.propublica.org/congress/v1/members/D000627.json,N00033449,623713,10,demings.house.gov,,RepresentativeValDemings,Val,/m/0n52xwn,412696,,D000627,,true,Demings,,,3,1.60,2018,ocd-division/country:us/state:fl/cd:10,,D,202-225-2176,,2,FL,0,187,RepValDemings,https://demings.house.gov,97.28,137637
https://api.propublica.org/congress/v1/members/D000628.json,N00037442,104529,2,dunn.house.gov,,drnealdunnfl2,Neal,/g/11c2ld4vv7,412691,,D000628,,true,Dunn,,,2,1.07,2018,ocd-division/country:us/state:fl/cd:2,,R,202-225-5235,,2,FL,0,187,drnealdunnfl2,https://dunn.house.gov,98.92,166297
https://api.propublica.org/congress/v1/members/E000179.json,N00001003,6109,16,engel.house.gov,,RepEliotLEngel,Eliot,/m/03tt1r,400122,15603,E000179,,true,Engel,,L.,5,2.67,2018,ocd-division/country:us/state:ny/cd:16,,D,202-225-2464,https://engel.house.gov/rss/latest-news1.xml,30,NY,0,187,RepEliotEngel,https://engel.house.gov,97.25,26972
https://api.propublica.org/congress/v1/members/E000215.json,N00007335,26130,18,eshoo.house.gov,,RepAnnaEshoo,Anna,/m/024t6x,400124,29312,E000215,,true,Eshoo,,G.,0,0.00,2018,ocd-division/country:us/state:ca/cd:18,,D,202-225-8104,http://eshoo.house.gov/category/news-stories/press-releases/feed/,26,CA,0,187,RepAnnaEshoo,http://eshoo.house.gov,96.26,26741
https://api.propublica.org/congress/v1/members/E000288.json,N00028257,1022556,5,ellison.house.gov,,Keith.Ellison,Keith,/m/0dlwms,412215,20727,E000288,,true,Ellison,,,10,5.35,2018,ocd-division/country:us/state:mn/cd:5,,D,202-225-4755,,12,MN,0,187,KeithEllison,https://ellison.house.gov,93.79,38982
https://api.propublica.org/congress/v1/members/E000293.json,N00033217,1020906,5,esty.house.gov,,RepEsty,Elizabeth,/m/0l8ll7_,412524,21316,E000293,,true,Esty,,,0,0.00,2018,ocd-division/country:us/state:ct/cd:5,,D,202-225-4476,,6,CT,0,187,RepEsty,https://esty.house.gov,95.72,72826
https://api.propublica.org/congress/v1/members/E000294.json,N00035440,75567,6,,,reptomemmer,Tom,/m/06w2w3l,412639,21531,E000294,,true,Emmer,,,2,1.07,2018,ocd-division/country:us/state:mn/cd:6,,R,202-225-2331,https://emmer.house.gov/rss.xml,4,MN,0,187,RepTomEmmer,https://emmer.house.gov,98.92,38894
https://api.propublica.org/congress/v1/members/E000296.json,N00038450,56729,2,evans.house.gov,,,Dwight,/m/03y8h6m,412677,21566,E000296,,true,Evans,,,6,3.21,2018,ocd-division/country:us/state:pa/cd:2,,D,202-225-4001,,4,PA,1,187,,https://evans.house.gov,96.69,9128
https://api.propublica.org/congress/v1/members/E000297.json,N00034549,68413,13,espaillat.house.gov,,RepEspaillat,Adriano,/m/06nfs2,412718,,E000297,,true,Espaillat,,,1,0.53,2018,ocd-division/country:us/state:ny/cd:13,,D,202-225-4365,https://espaillat.house.gov/rss.xml,2,NY,0,187,RepEspaillat,https://espaillat.house.gov,96.77,14379
https://api.propublica.org/congress/v1/members/F000372.json,N00000684,37781,11,frelinghuysen.house.gov,,rfrelinghuysen,Rodney,/m/03bktp,400142,29541,F000372,,true,Frelinghuysen,,,1,0.53,2018,ocd-division/country:us/state:nj/cd:11,,R,202-225-5034,https://frelinghuysen.house.gov/rss/top-news.xml,24,NJ,0,187,USRepRodney,https://frelinghuysen.house.gov,98.92,22177
https://api.propublica.org/congress/v1/members/F000448.json,N00006423,1003550,8,franks.house.gov,,TrentFranks,Trent,/m/024p5b,400141,20304,F000448,,true,Franks,,,1,0.53,2018,ocd-division/country:us/state:az/cd:8,,R,202-225-4576,https://franks.house.gov/rss.xml,16,AZ,0,187,RepTrentFranks,https://franks.house.gov,98.39,28399
https://api.propublica.org/congress/v1/members/F000449.json,N00026631,1013049,1,fortenberry.house.gov,,jefffortenberry,Jeff,/m/04fcch,400640,20518,F000449,,true,Fortenberry,,,7,3.74,2018,ocd-division/country:us/state:ne/cd:1,,R,202-225-4806,https://fortenberry.house.gov/rss.xml,14,NE,0,187,JeffFortenberry,https://fortenberry.house.gov,98.89,41929
https://api.propublica.org/congress/v1/members/F000450.json,N00026166,1013052,5,foxx.house.gov,,RepVirginiaFoxx,Virginia,/m/02b5dz,400643,20521,F000450,,true,Foxx,,,0,0.00,2018,ocd-division/country:us/state:nc/cd:5,,R,202-225-2071,http://foxx.house.gov/news/rss.aspx,12,NC,0,187,VirginiaFoxx,http://foxx.house.gov,97.33,6051
https://api.propublica.org/congress/v1/members/F000454.json,N00029139,1027346,11,foster.house.gov,,CongressmanBillFoster,Bill,/m/0dtn2x,412257,20749,F000454,,true,Foster,,,0,0.00,2018,ocd-division/country:us/state:il/cd:11,,D,202-225-3515,http://foster.house.gov/rss.xml,6,IL,0,187,RepBillFoster,http://foster.house.gov,96.26,101632
https://api.propublica.org/congress/v1/members/F000455.json,N00030490,1030928,11,fudge.house.gov,,RepMarciaLFudge,Marcia,/m/04n11v9,412327,20941,F000455,,true,Fudge,,L.,10,5.35,2018,ocd-division/country:us/state:oh/cd:11,,D,202-225-7032,https://fudge.house.gov/common/rss/index.cfm?rss=25,12,OH,0,187,RepMarciaFudge,https://fudge.house.gov,95.48,110640
https://api.propublica.org/congress/v1/members/F000459.json,N00030815,95146,3,fleischmann.house.gov,,repchuck,Chuck,/m/0ddd54f,412476,21178,F000459,,true,Fleischmann,,,0,0.00,2018,ocd-division/country:us/state:tn/cd:3,,R,202-225-3271,http://fleischmann.house.gov/rss.xml,8,TN,0,187,RepChuck,http://fleischmann.house.gov,98.40,123456
https://api.propublica.org/congress/v1/members/F000460.json,N00031672,95180,27,farenthold.house.gov,,BlakeFarenthold,Blake,/m/0ds2ztj,412482,21184,F000460,,true,Farenthold,,,0,0.00,2018,ocd-division/country:us/state:tx/cd:27,,R,202-225-7742,http://farenthold.house.gov/news/rss.aspx,8,TX,0,187,Farenthold,http://farenthold.house.gov,98.93,116919
https://api.propublica.org/congress/v1/members/F000461.json,N00031545,623540,17,flores.house.gov,,RepBillFlores,Bill,/m/0bs1ntq,412480,21182,F000461,,true,Flores,,,0,0.00,2018,ocd-division/country:us/state:tx/cd:17,,R,202-225-6105,http://flores.house.gov/news/rss.aspx,8,TX,0,187,RepBillFlores,http://flores.house.gov,96.79,116906
https://api.propublica.org/congress/v1/members/F000462.json,N00002893,623714,21,frankel.house.gov,,RepLoisFrankel,Lois,/m/0gjdw8_,412529,21321,F000462,,true,Frankel,,,20,10.70,2018,ocd-division/country:us/state:fl/cd:21,,D,202-225-9890,,6,FL,0,187,RepLoisFrankel,http://frankel.house.gov,97.01,8102
https://api.propublica.org/congress/v1/members/F000464.json,N00037288,1021406,19,faso.house.gov,,RepJohnFaso,John,/m/0bgx6c,412719,,F000464,,true,Faso,,,4,2.14,2018,ocd-division/country:us/state:ny/cd:19,,R,202-225-5614,,2,NY,0,187,RepJohnFaso,https://faso.house.gov,95.63,4311
https://api.propublica.org/congress/v1/members/F000465.json,N00039090,104731,3,ferguson.house.gov,,RepDrewFerguson,A.,,412700,,F000465,,true,Ferguson,,Drew,0,0.00,2018,ocd-division/country:us/state:ga/cd:3,,R,202-225-5901,https://ferguson.house.gov/rss.xml,2,GA,0,187,RepDrewFerguson,https://ferguson.house.gov,98.40,168132
https://api.propublica.org/congress/v1/members/F000466.json,N00038779,103537,8,brianfitzpatrick.house.gov,,repbrianfitzpatrick,Brian,/g/11c2l6lhlm,412721,,F000466,,true,Fitzpatrick,,,1,0.53,2018,ocd-division/country:us/state:pa/cd:8,,R,202-225-4276,https://brianfitzpatrick.house.gov/rss.xml,2,PA,0,187,repbrianfitz,https://brianfitzpatrick.house.gov,89.78,167708
https://api.propublica.org/congress/v1/members/G000289.json,N00009154,27025,6,goodlatte.house.gov,,BobGoodlatte,Robert,/m/0284s7,400154,39308,G000289,,true,Goodlatte,,W.,1,0.53,2018,ocd-division/country:us/state:va/cd:6,,R,202-225-5431,,26,VA,0,187,RepGoodlatte,https://goodlatte.house.gov,98.92,27116
https://api.propublica.org/congress/v1/members/G000377.json,N00008799,45709,12,kaygranger.house.gov,,RepKayGranger,Kay,/m/03tndx,400157,29762,G000377,,true,Granger,,,0,0.00,2018,ocd-division/country:us/state:tx/cd:12,,R,202-225-5071,http://kaygranger.house.gov/rss.xml,22,TX,0,187,RepKayGranger,http://kaygranger.house.gov,98.40,334
https://api.propublica.org/congress/v1/members/G000410.json,N00005870,26156,29,green.house.gov,,RepGeneGreen,Gene,/m/03v12k,400160,39304,G000410,,true,Green,,,7,3.74,2018,ocd-division/country:us/state:tx/cd:29,,D,202-225-1688,https://green.house.gov/rss.xml,26,TX,0,187,RepGeneGreen,https://green.house.gov,91.67,27100
https://api.propublica.org/congress/v1/members/G000535.json,N00004874,23476,4,gutierrez.house.gov,,RepGutierrez,Luis,/m/0256d5,400163,29348,G000535,,true,Gutiérrez,,V.,30,16.04,2018,ocd-division/country:us/state:il/cd:4,,D,202-225-8203,https://gutierrez.house.gov/rss.xml,26,IL,0,187,LuisGutierrez,https://gutierrez.house.gov,92.99,26841
https://api.propublica.org/congress/v1/members/G000546.json,N00013323,89873,6,graves.house.gov,,118514606128,Sam,/m/03tnfy,400158,20124,G000546,,true,Graves,,,0,0.00,2018,ocd-division/country:us/state:mo/cd:6,,R,202-225-7041,https://graves.house.gov/rss.xml,18,MO,0,187,RepSamGraves,https://graves.house.gov,97.33,9425
https://api.propublica.org/congress/v1/members/G000551.json,N00025284,1003551,3,grijalva.house.gov,,Rep.Grijalva,Raúl,/m/024s1z,400162,20305,G000551,,true,Grijalva,,M.,14,7.49,2018,ocd-division/country:us/state:az/cd:3,,D,202-225-2435,https://grijalva.house.gov/common/rss/?rss=13,16,AZ,0,187,RepraulGrijalva,https://grijalva.house.gov,96.53,28253
https://api.propublica.org/congress/v1/members/G000552.json,N00026148,1011394,1,gohmert.house.gov,,50375006903,Louie,/m/0490h9,400651,20527,G000552,,true,Gohmert,,,4,2.14,2018,ocd-division/country:us/state:tx/cd:1,,R,202-225-3035,http://gohmert.house.gov/news/rss.aspx,14,TX,0,187,RepLouieGohmert,https://gohmert.house.gov,95.63,50029
https://api.propublica.org/congress/v1/members/G000553.json,N00026686,1012969,9,algreen.house.gov,,repalgreen,Al,/m/01364q,400653,20529,G000553,,true,Green,,,7,3.74,2018,ocd-division/country:us/state:tx/cd:9,,D,202-225-7508,http://algreen.house.gov/rss.xml,14,TX,0,187,RepAlGreen,http://algreen.house.gov,93.89,49680
https://api.propublica.org/congress/v1/members/G000558.json,N00029675,1031343,2,guthrie.house.gov,,,Brett,/m/0411qqt,412278,20916,G000558,,true,Guthrie,,,0,0.00,2018,ocd-division/country:us/state:ky/cd:2,,R,202-225-3501,https://guthrie.house.gov/common/rss/?rss=24,10,KY,0,187,RepGuthrie,https://guthrie.house.gov,98.93,18829
https://api.propublica.org/congress/v1/members/G000559.json,N00030856,18413,3,garamendi.house.gov,,repgaramendi,John,/m/05fvls,412382,20958,G000559,,true,Garamendi,,,2,1.07,2018,ocd-division/country:us/state:ca/cd:3,,D,202-225-1880,http://garamendi.house.gov/rss.xml,10,CA,0,187,RepGaramendi,http://garamendi.house.gov,97.30,29664
https://api.propublica.org/congress/v1/members/G000560.json,N00030788,11519,14,tomgraves.house.gov,,reptomgraves,Tom,/m/0c02hpl,412388,20962,G000560,,true,Graves,,,1,0.53,2018,ocd-division/country:us/state:ga/cd:14,,R,202-225-5211,http://tomgraves.house.gov/news/rss.aspx,10,GA,0,187,RepTomGraves,http://tomgraves.house.gov,96.24,31969
https://api.propublica.org/congress/v1/members/G000563.json,N00031128,1033844,7,gibbs.house.gov,,RepBobGibbs,Bob,/m/07qwv4,412463,21165,G000563,,true,Gibbs,,,2,1.07,2018,ocd-division/country:us/state:oh/cd:7,,R,202-225-6265,https://gibbs.house.gov/rss.xml,8,OH,0,187,RepBobGibbs,https://gibbs.house.gov,96.76,45466
https://api.propublica.org/congress/v1/members/G000565.json,N00030771,62470,4,gosar.house.gov,,repgosar,Paul,/m/0czdqz0,412397,21103,G000565,,true,Gosar,,,7,3.74,2018,ocd-division/country:us/state:az/cd:4,,R,202-225-2315,http://gosar.house.gov/rss.xml,8,AZ,0,187,RepGosar,http://gosar.house.gov,96.11,123491
https://api.propublica.org/congress/v1/members/G000566.json,N00030880,9268950,4,gowdy.house.gov,,143059759084016,Trey,/m/0c3x3rz,412473,21175,G000566,,true,Gowdy,,,1,0.53,2018,ocd-division/country:us/state:sc/cd:4,,R,202-225-6030,https://gowdy.house.gov/rss.xml,8,SC,0,187,TGowdySC,https://gowdy.house.gov,98.92,121782
https://api.propublica.org/congress/v1/members/G000568.json,N00032029,62766,9,morgangriffith.house.gov,,RepMorganGriffith,Morgan,/m/025vdrq,412485,21191,G000568,,true,Griffith,,,0,0.00,2018,ocd-division/country:us/state:va/cd:9,,R,202-225-3861,http://morgangriffith.house.gov/news/rss.aspx,8,VA,1,187,RepMGriffith,http://morgangriffith.house.gov,94.12,5148
https://api.propublica.org/congress/v1/members/G000571.json,N00033281,1025291,2,gabbard.house.gov,,RepTulsiGabbard,Tulsi,/m/0cnyrfq,412532,21324,G000571,,true,Gabbard,,,4,2.14,2018,ocd-division/country:us/state:hi/cd:2,,D,202-225-4906,,6,HI,0,187,TulsiPress,https://gabbard.house.gov,91.80,129306
